month,day,year,date,days,deaths,tsp,temp
8,9,1985,09aug1985,4239,30,69,76.25
8,10,1985,10aug1985,4240,45,32,76.75
8,11,1985,11aug1985,4241,44,50.91,76.5
8,12,1985,12aug1985,4242,40,49,75.75
8,13,1985,13aug1985,4243,44,87.5,74.25
8,14,1985,14aug1985,4244,38,108.5,82
8,15,1985,15aug1985,4245,48,108,83
8,16,1985,16aug1985,4246,37,56.5,77.75
8,17,1985,17aug1985,4247,42,47.419998,73.25
8,18,1985,18aug1985,4248,46,47,69
8,19,1985,19aug1985,4249,46,42,74
8,20,1985,20aug1985,4250,43,50,74.5
8,21,1985,21aug1985,4251,43,47,68.75
8,22,1985,22aug1985,4252,43,56,69.75
8,23,1985,23aug1985,4253,42,56.830002,67.75
8,24,1985,24aug1985,4254,38,80,69.5
8,25,1985,25aug1985,4255,29,53,70.25
8,26,1985,26aug1985,4256,50,61,78
8,27,1985,27aug1985,4257,39,63,76
8,28,1985,28aug1985,4258,49,74.5,73
8,29,1985,29aug1985,4259,42,93.25,74
8,30,1985,30aug1985,4260,48,106,74.75
8,31,1985,31aug1985,4261,30,37.5,67.25
9,1,1985,01sep1985,4262,50,38.5,66.25
9,2,1985,02sep1985,4263,42,66,72.25
9,3,1985,03sep1985,4264,53,112.5,77.25
9,4,1985,04sep1985,4265,49,93.419998,80.25
9,5,1985,05sep1985,4266,40,98,80.75
9,6,1985,06sep1985,4267,61,91.5,80.25
9,7,1985,07sep1985,4268,37,94.5,80.75
9,8,1985,08sep1985,4269,51,86,74
9,9,1985,09sep1985,4270,46,88,77.5
9,10,1985,10sep1985,4271,41,71.230003,75.25
9,11,1985,11sep1985,4272,38,31,67
9,12,1985,12sep1985,4273,50,25,59.25
9,13,1985,13sep1985,4274,48,27.5,54.75
9,14,1985,14sep1985,4275,50,30.5,57
9,15,1985,15sep1985,4276,44,26,60
9,16,1985,16sep1985,4277,40,47,62
9,17,1985,17sep1985,4278,45,89.5,63.25
9,18,1985,18sep1985,4279,43,96.5,64.25
9,19,1985,19sep1985,4280,54,124.5,69.5
9,20,1985,20sep1985,4281,53,151,70.25
9,21,1985,21sep1985,4282,50,112.5,68.75
9,22,1985,22sep1985,4283,46,74.769997,67.75
9,23,1985,23sep1985,4284,41,60,68
9,24,1985,24sep1985,4285,43,47.5,72
9,25,1985,25sep1985,4286,42,62.5,62.5
9,26,1985,26sep1985,4287,38,69.5,66.25
9,27,1985,27sep1985,4288,44,32.5,68.5
9,28,1985,28sep1985,4289,40,36.919998,60.75
9,29,1985,29sep1985,4290,36,34,60.75
9,30,1985,30sep1985,4291,51,76,63.25
10,1,1985,01oct1985,4292,50,60.5,68
10,2,1985,02oct1985,4293,49,48.5,
10,3,1985,03oct1985,4294,42,26,57
10,4,1985,04oct1985,4295,52,32.77,62.25
10,5,1985,05oct1985,4296,45,34.5,65
10,6,1985,06oct1985,4297,35,24.5,53.75
10,7,1985,07oct1985,4298,59,40,54.5
10,8,1985,08oct1985,4299,54,69,56.25
10,9,1985,09oct1985,4300,51,63,
10,10,1985,10oct1985,4301,49,80.550003,66
10,11,1985,11oct1985,4302,42,38.5,62.5
10,12,1985,12oct1985,4303,36,32,52.75
10,13,1985,13oct1985,4304,57,53,62
10,14,1985,14oct1985,4305,51,132,63.75
10,15,1985,15oct1985,4306,38,66,69.5
10,16,1985,16oct1985,4307,61,46.689999,62.75
10,17,1985,17oct1985,4308,40,57,53.75
10,18,1985,18oct1985,4309,53,64.5,55.25
10,19,1985,19oct1985,4310,53,66,66
10,20,1985,20oct1985,4311,39,27.5,61
10,21,1985,21oct1985,4312,37,36,55
10,22,1985,22oct1985,4313,52,51.849998,57.5
10,23,1985,23oct1985,4314,35,47.5,61
10,24,1985,24oct1985,4315,46,47,62.5
10,25,1985,25oct1985,4316,41,42,63.75
10,26,1985,26oct1985,4317,40,41,50.75
10,27,1985,27oct1985,4318,57,53,55.5
10,28,1985,28oct1985,4319,40,31.540001,51.75
10,29,1985,29oct1985,4320,44,40.5,43.5
10,30,1985,30oct1985,4321,41,59.5,47.5
10,31,1985,31oct1985,4322,43,77.5,54.5
11,1,1985,01nov1985,4323,46,57.5,55
11,2,1985,02nov1985,4324,41,39.5,51.5
11,3,1985,03nov1985,4325,49,41.380001,54.75
11,4,1985,04nov1985,4326,46,,56.5
11,5,1985,05nov1985,4327,44,29,57.75
11,6,1985,06nov1985,4328,49,30,52.75
11,7,1985,07nov1985,4329,52,57,52.5
11,8,1985,08nov1985,4330,58,48,50.25
11,9,1985,09nov1985,4331,47,52.619999,52.75
11,10,1985,10nov1985,4332,39,48.5,61.5
11,11,1985,11nov1985,4333,61,69,57
11,12,1985,12nov1985,4334,37,61,49.25
11,13,1985,13nov1985,4335,36,61.5,59
11,14,1985,14nov1985,4336,39,56,59
11,15,1985,15nov1985,4337,36,25.15,51.25
11,16,1985,16nov1985,4338,35,25,42.25
11,17,1985,17nov1985,4339,49,36,52.5
11,18,1985,18nov1985,4340,37,78,50
11,19,1985,19nov1985,4341,65,65.5,58.25
11,20,1985,20nov1985,4342,40,43.5,65.5
11,21,1985,21nov1985,4343,45,28.91,53.75
11,22,1985,22nov1985,4344,46,31,40.5
11,23,1985,23nov1985,4345,40,38,43
11,24,1985,24nov1985,4346,49,53.5,42.75
11,25,1985,25nov1985,4347,56,40,40
11,26,1985,26nov1985,4348,49,64.5,41.5
11,27,1985,27nov1985,4349,51,44.080002,47.75
11,28,1985,28nov1985,4350,52,14.5,41.25
11,29,1985,29nov1985,4351,52,26.5,40.25
11,30,1985,30nov1985,4352,49,32,43
12,1,1985,01dec1985,4353,50,32,45
12,2,1985,02dec1985,4354,48,27,44.25
12,3,1985,03dec1985,4355,48,27,31.75
12,4,1985,04dec1985,4356,45,51.5,29.5
12,5,1985,05dec1985,4357,44,77.5,31.5
12,6,1985,06dec1985,4358,63,48.5,35.25
12,7,1985,07dec1985,4359,42,41.5,37.25
12,8,1985,08dec1985,4360,52,60.5,38.5
12,9,1985,09dec1985,4361,42,107.6,38.5
12,10,1985,10dec1985,4362,42,73,39.5
12,11,1985,11dec1985,4363,47,126,46.75
12,12,1985,12dec1985,4364,44,63.5,48.5
12,13,1985,13dec1985,4365,37,35.5,39.25
12,14,1985,14dec1985,4366,53,27,34
12,15,1985,15dec1985,4367,38,34.849998,26.5
12,16,1985,16dec1985,4368,54,73,33
12,17,1985,17dec1985,4369,65,52,33.5
12,18,1985,18dec1985,4370,57,56,26.25
12,19,1985,19dec1985,4371,50,57,18
12,20,1985,20dec1985,4372,47,76,21
12,21,1985,21dec1985,4373,60,53.849998,21.75
12,22,1985,22dec1985,4374,60,52,21.75
12,23,1985,23dec1985,4375,62,79,36.75
12,24,1985,24dec1985,4376,61,70,41.75
12,25,1985,25dec1985,4377,52,25.5,31.5
12,26,1985,26dec1985,4378,61,29.5,16
12,27,1985,27dec1985,4379,49,50.380001,32.25
12,28,1985,28dec1985,4380,48,36,32.5
12,29,1985,29dec1985,4381,53,43.5,31.75
12,30,1985,30dec1985,4382,59,51,28
12,31,1985,31dec1985,4383,44,65,34
1,1,1986,01jan1986,4384,55,45,35.25
1,2,1986,02jan1986,4385,68,67.080002,33.5
1,3,1986,03jan1986,4386,47,59,40.5
1,4,1986,04jan1986,4387,45,43.5,37.5
1,5,1986,05jan1986,4388,46,37,36.5
1,6,1986,06jan1986,4389,52,42,33
1,7,1986,07jan1986,4390,60,25,25
1,8,1986,08jan1986,4391,46,36.150002,21.75
1,9,1986,09jan1986,4392,52,71.5,27.25
1,10,1986,10jan1986,4393,62,69,35.25
1,11,1986,11jan1986,4394,54,36.5,32.25
1,12,1986,12jan1986,4395,56,55.5,36.5
1,13,1986,13jan1986,4396,61,56,32.75
1,14,1986,14jan1986,4397,55,39.380001,19.75
1,15,1986,15jan1986,4398,68,50.5,17.5
1,16,1986,16jan1986,4399,49,129,25.75
1,17,1986,17jan1986,4400,57,127.5,33.25
1,18,1986,18jan1986,4401,60,109.5,47.25
1,19,1986,19jan1986,4402,46,22.5,52
1,20,1986,20jan1986,4403,57,21.15,44.75
1,21,1986,21jan1986,4404,50,55.5,43
1,22,1986,22jan1986,4405,66,68.5,42.5
1,23,1986,23jan1986,4406,46,33,36.75
1,24,1986,24jan1986,4407,59,43,28.75
1,25,1986,25jan1986,4408,52,31.5,37.5
1,26,1986,26jan1986,4409,58,20.639999,41.5
1,27,1986,27jan1986,4410,58,29,33.25
1,28,1986,28jan1986,4411,62,47.5,15.25
1,29,1986,29jan1986,4412,44,65,16.5
1,30,1986,30jan1986,4413,70,56.5,21.5
1,31,1986,31jan1986,4414,52,90.5,25.5
2,1,1986,01feb1986,4415,54,86.360001,28.25
2,2,1986,02feb1986,4416,57,59.5,42.75
2,3,1986,03feb1986,4417,46,63,37
2,4,1986,04feb1986,4418,61,37.5,34.25
2,5,1986,05feb1986,4419,42,53,39.25
2,6,1986,06feb1986,4420,42,61.5,39.25
2,7,1986,07feb1986,4421,40,39.209999,23.25
2,8,1986,08feb1986,4422,57,70,27
2,9,1986,09feb1986,4423,44,67.5,33.5
2,10,1986,10feb1986,4424,56,69,34.25
2,11,1986,11feb1986,4425,58,36.5,29.25
2,12,1986,12feb1986,4426,49,39.5,21
2,13,1986,13feb1986,4427,51,60.080002,18.75
2,14,1986,14feb1986,4428,60,65,21.75
2,15,1986,15feb1986,4429,54,51.5,26.75
2,16,1986,16feb1986,4430,49,62,27.75
2,17,1986,17feb1986,4431,48,73,36.25
2,18,1986,18feb1986,4432,51,50,37.5
2,19,1986,19feb1986,4433,55,62.080002,40
2,20,1986,20feb1986,4434,49,50,39.25
2,21,1986,21feb1986,4435,48,46,43.25
2,22,1986,22feb1986,4436,43,42,34.5
2,23,1986,23feb1986,4437,46,43,34.5
2,24,1986,24feb1986,4438,40,62,32.5
2,25,1986,25feb1986,4439,53,48.860001,31.25
2,26,1986,26feb1986,4440,50,39.5,24.75
2,27,1986,27feb1986,4441,60,66.5,28.5
2,28,1986,28feb1986,4442,41,52,26.25
3,1,1986,01mar1986,4443,57,51,28.75
3,2,1986,02mar1986,4444,50,42.5,30
3,3,1986,03mar1986,4445,55,90.139999,35.25
3,4,1986,04mar1986,4446,57,74.5,39.25
3,5,1986,05mar1986,4447,48,72.5,36.5
3,6,1986,06mar1986,4448,51,101,37.5
3,7,1986,07mar1986,4449,34,77.5,29.25
3,8,1986,08mar1986,4450,46,37,19.5
3,9,1986,09mar1986,4451,63,68.209999,38.25
3,10,1986,10mar1986,4452,66,100,52.75
3,11,1986,11mar1986,4453,54,45,57.25
3,12,1986,12mar1986,4454,50,47,41.25
3,13,1986,13mar1986,4455,50,41.5,42.25
3,14,1986,14mar1986,4456,48,45.5,47
3,15,1986,15mar1986,4457,50,35.380001,59.25
3,16,1986,16mar1986,4458,56,42,51
3,17,1986,17mar1986,4459,51,39,45
3,18,1986,18mar1986,4460,62,75.5,45.5
3,19,1986,19mar1986,4461,48,66.5,60.25
3,20,1986,20mar1986,4462,33,40.5,49
3,21,1986,21mar1986,4463,41,48.93,25.5
3,22,1986,22mar1986,4464,44,53.5,33
3,23,1986,23mar1986,4465,49,63,39.75
3,24,1986,24mar1986,4466,55,64,44.5
3,25,1986,25mar1986,4467,43,84.5,46.75
3,26,1986,26mar1986,4468,37,81,57.25
3,27,1986,27mar1986,4469,58,58.860001,55
3,28,1986,28mar1986,4470,47,51,48.5
3,29,1986,29mar1986,4471,41,75,56.75
3,30,1986,30mar1986,4472,45,62,62.5
3,31,1986,31mar1986,4473,54,66,62.75
4,1,1986,01apr1986,4474,60,79,58.5
4,2,1986,02apr1986,4475,49,72.290001,59.75
4,3,1986,03apr1986,4476,51,54.5,55.25
4,4,1986,04apr1986,4477,41,76,52.5
4,5,1986,05apr1986,4478,41,62.5,52
4,6,1986,06apr1986,4479,53,28,45.75
4,7,1986,07apr1986,4480,42,89,53
4,8,1986,08apr1986,4481,42,97.43,59.5
4,9,1986,09apr1986,4482,50,33,49.25
4,10,1986,10apr1986,4483,43,47.5,43
4,11,1986,11apr1986,4484,51,57.5,41
4,12,1986,12apr1986,4485,43,33,47.25
4,13,1986,13apr1986,4486,45,51.5,44
4,14,1986,14apr1986,4487,54,71.209999,52.5
4,15,1986,15apr1986,4488,48,65.5,49.75
4,16,1986,16apr1986,4489,46,26.5,51.25
4,17,1986,17apr1986,4490,46,32.5,46.75
4,18,1986,18apr1986,4491,44,48,55.25
4,19,1986,19apr1986,4492,46,67,55.5
4,20,1986,20apr1986,4493,54,53.93,55.75
4,21,1986,21apr1986,4494,41,54,58.5
4,22,1986,22apr1986,4495,41,43.5,46.5
4,23,1986,23apr1986,4496,49,23.5,37.25
4,24,1986,24apr1986,4497,44,49,53.75
4,25,1986,25apr1986,4498,50,52,62.25
4,26,1986,26apr1986,4499,46,59.360001,56.25
4,27,1986,27apr1986,4500,52,36,59.75
4,28,1986,28apr1986,4501,49,79,63.25
4,29,1986,29apr1986,4502,47,98,60.75
4,30,1986,30apr1986,4503,36,73,63
5,1,1986,01may1986,4504,30,124,68
5,2,1986,02may1986,4505,36,81.919998,55.5
5,3,1986,03may1986,4506,37,56,48.25
5,4,1986,04may1986,4507,46,56,51.5
5,5,1986,05may1986,4508,55,141,65.25
5,6,1986,06may1986,4509,63,110,72
5,7,1986,07may1986,4510,39,91.5,75.75
5,8,1986,08may1986,4511,38,76.769997,66.75
5,9,1986,09may1986,4512,51,66,57.75
5,10,1986,10may1986,4513,38,71,59.5
5,11,1986,11may1986,4514,33,64.5,60.75
5,12,1986,12may1986,4515,50,78,59.25
5,13,1986,13may1986,4516,42,73.5,60
5,14,1986,14may1986,4517,42,70.93,58.75
5,15,1986,15may1986,4518,50,66.5,60.5
5,16,1986,16may1986,4519,54,87.5,69
5,17,1986,17may1986,4520,38,81.5,75.25
5,18,1986,18may1986,4521,49,110,78.25
5,19,1986,19may1986,4522,45,116,76.75
5,20,1986,20may1986,4523,48,50.790001,67.5
5,21,1986,21may1986,4524,31,50,70.25
5,22,1986,22may1986,4525,39,57,68.5
5,23,1986,23may1986,4526,37,62.5,65.5
5,24,1986,24may1986,4527,37,67,66.25
5,25,1986,25may1986,4528,55,54.5,69
5,26,1986,26may1986,4529,46,63.290001,68
5,27,1986,27may1986,4530,41,66,66.25
5,28,1986,28may1986,4531,34,67.5,72.75
5,29,1986,29may1986,4532,41,72.5,77.75
5,30,1986,30may1986,4533,41,79,79.25
5,31,1986,31may1986,4534,49,100,81
6,1,1986,01jun1986,4535,32,99.150002,81.5
6,2,1986,02jun1986,4536,40,80,71
6,3,1986,03jun1986,4537,35,64,60.5
6,4,1986,04jun1986,4538,38,88,67
6,5,1986,05jun1986,4539,41,95.5,75.5
6,6,1986,06jun1986,4540,45,63.5,77.75
6,7,1986,07jun1986,4541,48,63.77,74.25
6,8,1986,08jun1986,4542,43,58.5,78.75
6,9,1986,09jun1986,4543,37,63,75.5
6,10,1986,10jun1986,4544,51,70,73
6,11,1986,11jun1986,4545,40,111.5,80
6,12,1986,12jun1986,4546,43,55,67.25
6,13,1986,13jun1986,4547,61,53.669998,68.25
6,14,1986,14jun1986,4548,33,67.5,74
6,15,1986,15jun1986,4549,35,72.5,77.5
6,16,1986,16jun1986,4550,42,77,79
6,17,1986,17jun1986,4551,36,44.5,72.75
6,18,1986,18jun1986,4552,34,42.5,66
6,19,1986,19jun1986,4553,31,65.330002,71.25
6,20,1986,20jun1986,4554,38,61.5,74
6,21,1986,21jun1986,4555,46,47,72
6,22,1986,22jun1986,4556,46,62,71.5
6,23,1986,23jun1986,4557,35,68,78.5
6,24,1986,24jun1986,4558,32,72,77
6,25,1986,25jun1986,4559,39,46.380001,67.75
6,26,1986,26jun1986,4560,32,71,70.25
6,27,1986,27jun1986,4561,41,90.5,78
6,28,1986,28jun1986,4562,44,66,81.25
6,29,1986,29jun1986,4563,39,65.5,81.75
6,30,1986,30jun1986,4564,45,,72.75
7,1,1986,01jul1986,4565,34,56.779999,69.75
7,2,1986,02jul1986,4566,45,,73.75
7,3,1986,03jul1986,4567,48,,73.75
7,4,1986,04jul1986,4568,38,,70
7,5,1986,05jul1986,4569,54,,78.75
7,6,1986,06jul1986,4570,40,,83
7,7,1986,07jul1986,4571,40,114.4,86.5
7,8,1986,08jul1986,4572,43,,84.5
7,9,1986,09jul1986,4573,51,,78.5
7,10,1986,10jul1986,4574,52,,76
7,11,1986,11jul1986,4575,40,,71.75
7,12,1986,12jul1986,4576,49,,78
7,13,1986,13jul1986,4577,35,67.559998,79.25
7,14,1986,14jul1986,4578,32,,81.5
7,15,1986,15jul1986,4579,35,,77
7,16,1986,16jul1986,4580,39,,74.5
7,17,1986,17jul1986,4581,48,,76.5
7,18,1986,18jul1986,4582,41,,80.75
7,19,1986,19jul1986,4583,49,63,74.75
7,20,1986,20jul1986,4584,49,,75.75
7,21,1986,21jul1986,4585,46,59,79.25
7,22,1986,22jul1986,4586,41,60.5,78
7,23,1986,23jul1986,4587,47,73,78.75
7,24,1986,24jul1986,4588,61,67.5,78.5
7,25,1986,25jul1986,4589,45,49.75,78.25
7,26,1986,26jul1986,4590,38,49,78
7,27,1986,27jul1986,4591,36,72,77.5
7,28,1986,28jul1986,4592,44,65,80
7,29,1986,29jul1986,4593,55,98.5,81.75
7,30,1986,30jul1986,4594,38,55.5,77.5
7,31,1986,31jul1986,4595,40,48.360001,73.75
8,1,1986,01aug1986,4596,41,66,75.25
8,2,1986,02aug1986,4597,50,58,78.5
8,3,1986,03aug1986,4598,36,61,74.75
8,4,1986,04aug1986,4599,33,55,77
8,5,1986,05aug1986,4600,46,83,77.25
8,6,1986,06aug1986,4601,52,66.43,78.75
8,7,1986,07aug1986,4602,51,60,77.25
8,8,1986,08aug1986,4603,51,73.5,80
8,9,1986,09aug1986,4604,44,65.5,80.25
8,10,1986,10aug1986,4605,42,63.5,80
8,11,1986,11aug1986,4606,41,40,78.75
8,12,1986,12aug1986,4607,33,42.790001,73.25
8,13,1986,13aug1986,4608,44,90.5,73.25
8,14,1986,14aug1986,4609,38,90.5,74.25
8,15,1986,15aug1986,4610,46,67.5,74.5
8,16,1986,16aug1986,4611,42,60,78.5
8,17,1986,17aug1986,4612,55,40,78.75
8,18,1986,18aug1986,4613,49,47.57,77.25
8,19,1986,19aug1986,4614,46,66,75.25
8,20,1986,20aug1986,4615,37,66,73.25
8,21,1986,21aug1986,4616,37,26,66.5
8,22,1986,22aug1986,4617,36,68,72
8,23,1986,23aug1986,4618,46,79,73
8,24,1986,24aug1986,4619,54,32.849998,71.5
8,25,1986,25aug1986,4620,42,46,64.75
8,26,1986,26aug1986,4621,50,81,71.75
8,27,1986,27aug1986,4622,52,56.5,76.25
8,28,1986,28aug1986,4623,37,33,62.5
8,29,1986,29aug1986,4624,39,58,56.5
8,30,1986,30aug1986,4625,44,52.380001,60.75
8,31,1986,31aug1986,4626,38,54,64.5
9,1,1986,01sep1986,4627,37,66,66.5
9,2,1986,02sep1986,4628,35,67.5,65
9,3,1986,03sep1986,4629,46,119.5,69.5
9,4,1986,04sep1986,4630,44,53,69.5
9,5,1986,05sep1986,4631,45,43.209999,70.5
9,6,1986,06sep1986,4632,49,48.5,71.25
9,7,1986,07sep1986,4633,37,35.5,65.25
9,8,1986,08sep1986,4634,42,50,62.75
9,9,1986,09sep1986,4635,38,81.5,63.25
9,10,1986,10sep1986,4636,33,96.5,64.5
9,11,1986,11sep1986,4637,40,83.080002,74.25
9,12,1986,12sep1986,4638,44,64.5,
9,13,1986,13sep1986,4639,54,41,66.25
9,14,1986,14sep1986,4640,47,35,62.75
9,15,1986,15sep1986,4641,36,154,65.5
9,16,1986,16sep1986,4642,46,64,62.25
9,17,1986,17sep1986,4643,45,57.5,55.25
9,18,1986,18sep1986,4644,45,69,58
9,19,1986,19sep1986,4645,58,73,65.75
9,20,1986,20sep1986,4646,42,93.5,66
9,21,1986,21sep1986,4647,40,65,70.75
9,22,1986,22sep1986,4648,41,61,65.25
9,23,1986,23sep1986,4649,38,80.309998,72.25
9,24,1986,24sep1986,4650,52,76,73
9,25,1986,25sep1986,4651,44,78,70.25
9,26,1986,26sep1986,4652,40,107,74.5
9,27,1986,27sep1986,4653,39,50.5,65.5
9,28,1986,28sep1986,4654,36,52,64
9,29,1986,29sep1986,4655,45,62.639999,70.5
9,30,1986,30sep1986,4656,46,85.5,76
10,1,1986,01oct1986,4657,61,59.5,75.75
10,2,1986,02oct1986,4658,41,44.5,73
10,3,1986,03oct1986,4659,43,46,67.25
10,4,1986,04oct1986,4660,42,41,74.5
10,5,1986,05oct1986,4661,41,19.290001,67.75
10,6,1986,06oct1986,4662,38,34,57
10,7,1986,07oct1986,4663,44,40,50.25
10,8,1986,08oct1986,4664,47,68.5,58.25
10,9,1986,09oct1986,4665,39,77.5,66.75
10,10,1986,10oct1986,4666,37,49,50.25
10,11,1986,11oct1986,4667,47,42.709999,51.75
10,12,1986,12oct1986,4668,45,42,59.75
10,13,1986,13oct1986,4669,48,35,61.75
10,14,1986,14oct1986,4670,32,32,67
10,15,1986,15oct1986,4671,52,33.5,50.25
10,16,1986,16oct1986,4672,51,47,49.5
10,17,1986,17oct1986,4673,48,63.5,49
10,18,1986,18oct1986,4674,40,32.5,50.75
10,19,1986,19oct1986,4675,46,25,48.5
10,20,1986,20oct1986,4676,51,43,52
10,21,1986,21oct1986,4677,40,85,52.5
10,22,1986,22oct1986,4678,52,111,58
10,23,1986,23oct1986,4679,47,109.6,61.75
10,24,1986,24oct1986,4680,45,55,56.75
10,25,1986,25oct1986,4681,39,42,51
10,26,1986,26oct1986,4682,36,22.5,56.5
10,27,1986,27oct1986,4683,48,56,54.25
10,28,1986,28oct1986,4684,31,47.5,59
10,29,1986,29oct1986,4685,49,69.5,55.5
10,30,1986,30oct1986,4686,53,45.5,56
10,31,1986,31oct1986,4687,50,38,
11,1,1986,01nov1986,4688,41,68.5,50
11,2,1986,02nov1986,4689,53,34.5,56
11,3,1986,03nov1986,4690,36,37,45.25
11,4,1986,04nov1986,4691,37,42.139999,49.5
11,5,1986,05nov1986,4692,54,23,41
11,6,1986,06nov1986,4693,44,33,48.25
11,7,1986,07nov1986,4694,41,53.5,47.75
11,8,1986,08nov1986,4695,56,35,58.75
11,9,1986,09nov1986,4696,41,31.5,63.25
11,10,1986,10nov1986,4697,49,31.360001,45
11,11,1986,11nov1986,4698,32,35.5,41.5
11,12,1986,12nov1986,4699,47,48.5,42
11,13,1986,13nov1986,4700,40,45,36.5
11,14,1986,14nov1986,4701,39,42.5,27.5
11,15,1986,15nov1986,4702,57,68.5,34.5
11,16,1986,16nov1986,4703,39,47.619999,45.5
11,17,1986,17nov1986,4704,51,75,50.5
11,18,1986,18nov1986,4705,45,71.5,48.75
11,19,1986,19nov1986,4706,40,25.5,37.75
11,20,1986,20nov1986,4707,54,52,38.5
11,21,1986,21nov1986,4708,37,27.5,43
11,22,1986,22nov1986,4709,43,40.709999,37.75
11,23,1986,23nov1986,4710,39,45.5,41.5
11,24,1986,24nov1986,4711,47,56,50
11,25,1986,25nov1986,4712,53,65,39.75
11,26,1986,26nov1986,4713,54,44.5,48.5
11,27,1986,27nov1986,4714,45,28,49.75
11,28,1986,28nov1986,4715,50,62.150002,41.75
11,29,1986,29nov1986,4716,44,42,43.5
11,30,1986,30nov1986,4717,53,45.5,38.5
12,1,1986,01dec1986,4718,43,39,33.5
12,2,1986,02dec1986,4719,39,30.5,
12,3,1986,03dec1986,4720,47,29.5,55
12,4,1986,04dec1986,4721,44,32.5,40.5
12,5,1986,05dec1986,4722,43,43.5,33
12,6,1986,06dec1986,4723,54,56.5,33
12,7,1986,07dec1986,4724,58,64,37
12,8,1986,08dec1986,4725,41,43,44.75
12,9,1986,09dec1986,4726,50,39.5,43
12,10,1986,10dec1986,4727,50,29,52
12,11,1986,11dec1986,4728,47,36.5,34.75
12,12,1986,12dec1986,4729,44,53,35.25
12,13,1986,13dec1986,4730,48,37,29.5
12,14,1986,14dec1986,4731,48,44,27
12,15,1986,15dec1986,4732,50,76,35.5
12,16,1986,16dec1986,4733,50,103.9,36.5
12,17,1986,17dec1986,4734,47,92,41.25
12,18,1986,18dec1986,4735,42,32.5,43.5
12,19,1986,19dec1986,4736,47,36.5,41
12,20,1986,20dec1986,4737,64,42,35.75
12,21,1986,21dec1986,4738,56,33,37
12,22,1986,22dec1986,4739,57,52.860001,31.25
12,23,1986,23dec1986,4740,47,86,34
12,24,1986,24dec1986,4741,44,50.5,37.75
12,25,1986,25dec1986,4742,51,28.5,46.25
12,26,1986,26dec1986,4743,43,31,39.75
12,27,1986,27dec1986,4744,50,28.5,35
12,28,1986,28dec1986,4745,52,29.07,36.75
12,29,1986,29dec1986,4746,47,,32
12,30,1986,30dec1986,4747,54,73.5,36.75
12,31,1986,31dec1986,4748,43,37.5,38.75
1,1,1987,01jan1987,4749,45,37,33
1,2,1987,02jan1987,4750,44,27,35.75
1,3,1987,03jan1987,4751,53,21.92,36
1,4,1987,04jan1987,4752,54,29.5,31.25
1,5,1987,05jan1987,4753,49,30,31
1,6,1987,06jan1987,4754,52,60,33
1,7,1987,07jan1987,4755,54,62.5,39.25
1,8,1987,08jan1987,4756,49,33,35.75
1,9,1987,09jan1987,4757,44,50.709999,35.5
1,10,1987,10jan1987,4758,44,39.5,38.5
1,11,1987,11jan1987,4759,57,31.5,38
1,12,1987,12jan1987,4760,46,43,36
1,13,1987,13jan1987,4761,51,33.5,40.25
1,14,1987,14jan1987,4762,62,86.5,37.75
1,15,1987,15jan1987,4763,67,48.57,48.25
1,16,1987,16jan1987,4764,48,30.5,40.75
1,17,1987,17jan1987,4765,43,32.5,29
1,18,1987,18jan1987,4766,42,34.5,32.25
1,19,1987,19jan1987,4767,45,30,36.75
1,20,1987,20jan1987,4768,42,42.5,34.25
1,21,1987,21jan1987,4769,43,49.669998,34.25
1,22,1987,22jan1987,4770,54,37.5,30.25
1,23,1987,23jan1987,4771,49,39.5,26.75
1,24,1987,24jan1987,4772,59,30,14.75
1,25,1987,25jan1987,4773,45,37,15.5
1,26,1987,26jan1987,4774,45,30,22.5
1,27,1987,27jan1987,4775,55,47.330002,16.5
1,28,1987,28jan1987,4776,55,75,16.75
1,29,1987,29jan1987,4777,59,64.5,25.25
1,30,1987,30jan1987,4778,39,71,32.5
1,31,1987,31jan1987,4779,60,55,33.25
2,1,1987,01feb1987,4780,42,36.5,30
2,2,1987,02feb1987,4781,50,76.139999,38
2,3,1987,03feb1987,4782,51,91.5,38.5
2,4,1987,04feb1987,4783,44,58,36.5
2,5,1987,05feb1987,4784,41,60,30.25
2,6,1987,06feb1987,4785,60,88,33.75
2,7,1987,07feb1987,4786,53,78,36.5
2,8,1987,08feb1987,4787,46,62.150002,35.5
2,9,1987,09feb1987,4788,53,23,29.25
2,10,1987,10feb1987,4789,58,41.5,27.75
2,11,1987,11feb1987,4790,54,58,34
2,12,1987,12feb1987,4791,50,76,30.75
2,13,1987,13feb1987,4792,35,56,30.25
2,14,1987,14feb1987,4793,61,69.43,25.25
2,15,1987,15feb1987,4794,65,38,18.25
2,16,1987,16feb1987,4795,50,47,20.25
2,17,1987,17feb1987,4796,52,64.5,32.25
2,18,1987,18feb1987,4797,45,53.5,35
2,19,1987,19feb1987,4798,60,50.5,30.25
2,20,1987,20feb1987,4799,51,50.639999,31.5
2,21,1987,21feb1987,4800,54,48,34.75
2,22,1987,22feb1987,4801,41,62,35.25
2,23,1987,23feb1987,4802,51,33,35.75
2,24,1987,24feb1987,4803,54,45.5,33.75
2,25,1987,25feb1987,4804,42,38.5,33
2,26,1987,26feb1987,4805,51,43.639999,34
2,27,1987,27feb1987,4806,59,46,35
2,28,1987,28feb1987,4807,49,49.5,36.75
3,1,1987,01mar1987,4808,57,21.5,51.5
